xi_1,xi_2,P
1.4315178776305335,2.046153216072077,0.0
1.4218929620381482,2.050174957057246,0.0
1.412228310947967,2.054100249405262,0.0
1.4025248908170453,2.0579287005901614,0.0
1.3927836719793103,2.0616599277700165,0.0
1.3830056285485277,2.065293557825218,0.0
1.3731917383208927,2.068829227395789,0.0
1.3633429826772494,2.0722665829177185,0.0
1.353460346484955,2.0756052806583183,0.0
1.3435448179993936,2.0788449867505974,0.0
1.3335973887651502,2.081985377226646,0.0
1.3236190535168593,2.0850261380500332,0.0
1.3136108100797301,2.087966965147211,0.0
1.3035736592697664,2.0908075644379203,0.0
1.2935086047936848,2.093547651864599,0.0
1.2834166531485454,2.096186953420788,0.0
1.2732988135211027,2.098725205178531,0.0
1.2631560976868883,2.1011621533147675,0.0
1.2529895199090328,2.1034975541367142,0.0
1.2428000968368424,2.1057311741062357,0.0
1.2325888474041329,2.1078627898631965,0.0
1.2223567927273382,2.109892188247797,0.0
1.2121049560033994,2.1118191663218893,0.0
1.2018343624074457,2.1136435313892727,0.0
1.1915460389902783,2.1153651010149606,0.0
1.1812410145756644,2.116983703043424,0.0
1.1709203196574587,2.1184991756158107,0.0
1.1605849862965523,2.1199113671861247,0.0
1.1502360480176683,2.1212201365363867,0.0
1.1398745397060108,2.122425352790752,0.0
1.1295014975037765,2.1235268954285997,0.0
1.1191179587065412,2.124524654296584,0.0
1.1087249616595316,2.1254185296196493,0.0
1.0983235456537919,2.1262084320110084,0.0
1.0879147508222546,2.1268942824810804,0.0
1.0774996180357292,2.1274760124453893,0.0
1.067079188798815,2.1279535637314244,0.0
1.0566545051457517,2.1283268885844544,0.0
1.0462266095362176,2.128595949672305,0.0
1.035796544751084,2.128760720089092,0.0
1.0253653537881375,2.1288211833579114,0.0
1.0149340797577817,2.1287773334324855,0.0
1.0045037657787272,2.1286291746977715,0.0
0.9940754548736798,2.128376721969519,0.0
0.9836501898650398,2.12802000049279,0.0
0.9732290132706204,2.127559045939435,0.0
0.9628129671993967,2.1269939044045265,0.0
0.9524030932472959,2.1263246324017455,0.0
0.9420004323930383,2.125551296857735,0.0
0.9316060248940405,2.124673975105405,0.0
0.9212209101823906,2.1236927548762,0.0
0.9108461267609052,2.1226077342913245,0.0
0.9004827120992808,2.1214190218519335,0.0
0.8901317025303477,2.12012673642828,0.0
0.8797941331464367,2.1187310072478294,0.0
0.8694710376958719,2.117231973882337,0.0
0.8591634484795955,2.1156297862338898,0.0
0.8488723962479396,2.1139246045199176,0.0
0.8385989100975517,2.1121165992571713,0.0
0.8283440173684854,2.1102059512446694,0.0
0.818108743541468,2.108192851545622,0.0
0.8078941121353527,2.106077501468321,0.0
0.7977011446047682,2.1038601125460112,0.0
0.7875308602379731,2.101540906515737,0.0
0.7773842760549292,2.099120115296169,0.0
0.7672624067055993,2.0965979809644124,0.0
0.7571662643684832,2.0939747557317974,0.0
0.7470968586494016,2.0912507019186624,0.0
0.7370551964805347,2.0884260919281177,0.0
0.727042282019732,2.085501208218809,0.0
0.717059116550095,2.08247634327667,0.0
0.7071066983798517,2.0793517995856736,0.0
0.6971860227425255,2.0761278895975854,0.0
0.6872980816974128,2.0728049357007183,0.0
0.6774438640303779,2.069383270187692,0.0
0.6676243551549764,2.0658632352222064,0.0
0.6578405370139122,2.0622451828048254,0.0
0.6480933879808467,2.0585294747377754,0.0
0.6383838827625604,2.0547164825887663,0.0
0.628712992301484,2.050806587653836,0.0
0.6190816836786045,2.0468001809192193,0.0
0.6094909200167582,2.0426976630222513,0.0
0.5999416603843188,2.038499444211303,0.0
0.5904348596992922,2.034205944304757,0.0
0.5809714686338243,2.0298175926490263,0.0
0.5715524335191358,2.0253348280756187,0.0
0.5621786962508886,2.020758098857257,0.0
0.5528511941949987,2.016087862663048,0.0
0.5435708600938983,2.01132458651272,0.0
0.5343386219732638,2.0064687467299183,0.0
0.5251554030492144,2.001520828894575,0.0
0.5160221216359889,1.9964813277943496,0.0
0.5069396910541187,1.991350747375154,0.0
0.4979090195390924,1.9861296006907532,0.0
0.48893101015053664,1.9808184098514654,0.0
0.48000656068190795,1.9754177059719482,0.0
0.47113656357071687,1.9699280291180896,0.0
0.46232190580928223,1.9643499282529997,0.0
0.4535634688560354,1.958683961182117,0.0
0.44486212854737206,1.9529306944974265,0.0
0.436218755010073,1.9470907035208027,0.0
0.42763421257428824,1.941164572246476,0.0
0.4191093596871086,1.9351528932826367,0.0
0.4106450488267177,1.92905626779217,0.0
0.40224212641714896,1.9228753054325454,0.0
0.3939014327436401,1.9166106242948477,0.0
0.3856238018686087,1.9102628508419703,0.0
0.3774100615482434,1.9038326198459683,0.0
0.36926103314973235,1.8973205743245833,0.0
0.3611775315691239,1.8907273654769403,0.0
0.3531603651498404,1.8840536526184302,0.0
0.34521033560184233,1.8773001031147771,0.0
0.33732823792145994,1.870467392315304,0.0
0.3295148603118925,1.8635562034853956,0.0
0.3217709841043903,1.8565672277381768,0.0
0.3140973836801205,1.8495011639653982,0.0
0.30649482639273073,1.842358718767548,0.0
0.29896407249161483,1.8351406063831948,0.0
0.29150587504588676,1.8278475486175607,0.0
0.28412097986907636,1.8204802747703464,0.0
0.27681012544454686,1.8130395215627955,0.0
0.2695740428516489,1.8055260330640297,0.0
0.262413455692611,1.7979405606166365,0.0
0.2553290800201826,1.7902838627615405,0.0
0.24832162426602689,1.7825567051621454,0.0
0.24139178916988002,1.774759860527773,0.0
0.23454026770947656,1.7668941085363887,0.0
0.2277677450312533,1.7589602357566374,0.0
0.2210748983818338,1.7509590355691849,0.0
0.21446239704030612,1.7428913080873827,0.0
0.20793090225129363,1.7347578600772555,0.0
0.20148106715883263,1.7265595048768274,0.0
0.19511353674105725,1.7182970623147855,0.0
0.18882894774570347,1.709971358628501,0.0
0.18262792862643318,1.7015832263814046,0.0
0.17651109947999122,1.6931335043797309,0.0
0.17047907198419443,1.6846230375886386,0.0
0.16453244933676614,1.6760526770477147,0.0
0.1586718261950152,1.6674232797858712,0.0
0.1528977886163725,1.6587357087356438,0.0
0.14721091399978392,1.6499908326468975,0.0
0.14161177102797173,1.6411895259999532,0.0
0.1361009196105678,1.632332668918142,0.0
0.1306789108281209,1.6234211470797912,0.0
0.12534628687699145,1.6144558516296583,0.0
0.12010358101513052,1.6054376790898175,0.0
0.11495131750875542,1.5963675312700074,0.0
0.10989001157992295,1.5872463151774512,0.0
0.10492016935500892,1.578074942926158,0.0
0.10004228781409374,1.5688543316457095,0.0
0.09525685474126688,1.5595854033895504,0.0
0.0905643486758474,1.5502690850427818,0.0
0.085965238864532,1.5409063082294752,0.0
0.08145998521446873,1.531498009219509,0.0
0.07704903824726872,1.5220451288349448,0.0
0.07273283905395234,1.512548612355943,0.0
0.0685118192508426,1.5030094094262385,0.0
0.06438640093640202,1.493428473958174,0.0
0.060356996649024275,1.4838067640373132,0.0
0.05642400932578018,1.4741452418266294,0.0
0.052587832262125045,1.4644448734702928,0.0
0.04884884907256781,1.4547066289970552,0.0
0.04520743365231206,1.4449314822232489,0.0
0.0416639501398649,1.4351204106554052,0.0
0.03821875288062515,1.4252743953925053,0.0
0.034872186391447624,1.4153944210278704,0.0
0.031624585326192056,1.4054814755507032,0.0
0.028476274442259086,1.3955365502472916,0.0
0.025427568568113346,1.3855606396018776,0.0
0.022478772571801864,1.375554741197213,0.0
0.019630181330466456,1.3655198556147998,0.0
0.016882079700857977,1.3554569863348345,0.0
0.014234742490849106,1.3453671396358582,0.0
0.011688434431954775,1.335251324494134,0.0
0.009243410152858678,1.325110552482745,0.0
0.006899914153951858,1.3149458376704428,0.0
0.004658180782880494,1.304758196520237,0.0
0.0025184342111141955,1.2945486477877544,0.0
0.0004808884115266032,1.2843182124193586,0.0
-0.0014542528629997165,1.2740679134500625,0.0
-0.0032867960999505286,1.2637987759012201,0.0
-0.005016558046528896,1.2535118266780296,0.0
-0.006643365727981854,1.2432080944668402,0.0
-0.008167056464896572,1.2328886096322873,0.0
-0.009587477889469564,1.222554404114254,0.0
-0.010904487960741616,1.212206511324681,0.0
-0.012117954978803525,1.2018459660442233,0.0
-0.01322775759796424,1.191473804318776,0.0
-0.014233784838887154,1.1810910633558676,0.0
-0.01513593609968611,1.1706987814209424,0.0
-0.015934121165986914,1.1602979977335335,0.0
-0.016628260219948565,1.149889752363343,0.0
-0.01721828384824331,1.1394750861262337,0.0
-0.017704133049000648,1.1290550404801505,0.0
-0.018085759237704835,1.118630657420975,0.0
-0.018363124252055663,1.1082029793783255,0.0
-0.018536200355782517,1.0977730491113178,0.0
-0.01860497024141905,1.0873419096042856,0.0
-0.018569427032034236,1.076910603962488,0.0
-0.01842957428191938,1.066480175307796,0.0
-0.01818542597623285,1.0560516666743833,0.0
-0.017837006529602073,1.0456261209044226,0.0
-0.017384350783680835,1.0352045805438035,0.0
-0.01682750400366695,1.0247880877378766,0.0
-0.016166521873774098,1.0143776841272432,0.0
-0.015401470491664737,1.003974410743588,0.0
-0.014532426361839379,0.9935793079055807,0.0
-0.013559476387986935,0.983193415114842,0.0
-0.012482717864293669,0.9728177709519968,0.0
-0.011302258465714754,0.9624534129728143,0.0
-0.010018216237206667,0.9521013776044562,0.0
-0.008630719581921964,0.9417627000418319,0.0
-0.007139907248369992,0.931438414144083,0.0
-0.0055459283165417705,0.9211295523311946,0.0
-0.0038489421830021353,0.9108371454807587,0.0
-0.002049118544950268,0.900562222824882,0.0
-0.0001466373832499368,0.8903058118472689,0.0
0.001858311055567441,0.8800689381804694,0.0
0.0039655262783293566,0.8698526255033192,0.0
0.0061747975652692855,0.8596578954385735,0.0
0.008485903991100052,0.8494857674507421,0.0
0.01089861444710416,0.839337258744148,0.0
0.013412687664247303,0.8292133841612039,0.0
0.0160278722373024,0.8191151560809324,0.0
0.018743906649991704,0.8090435843177256,0.0
0.021560519301137226,0.7989996760203677,0.0
0.024477428531821,0.7889844355713176,0.0
0.027494342653550663,0.7789988644862751,0.0
0.030610959977428243,0.7690439613140265,0.0
0.03382696884431835,0.7591207215365943,0.0
0.0371420476560147,0.7492301374696859,0.0
0.04055586490739804,0.739373198163467,0.0
0.04406807921958866,0.729550889303653,0.0
0.047678339374081835,0.7197641931129455,0.0
0.05138628434787085,0.7100140882528072,0.0
0.0551915433495479,0.7003015497256001,0.0
0.059093735856384444,0.6906275487770821,0.0
0.06309247165238119,0.6809930527992873,0.0
0.067187350867291,0.671399025233784,0.0
0.07137796401660446,0.6618464254753346,0.0
0.07566389204249935,0.6523362087759534,0.0
0.08004470635574401,0.6428693261493863,0.0
0.08451996887855828,0.6334467242760065,0.0
0.08908923208841923,0.6240693454081485,0.0
0.09375203906281326,0.6147381272758856,0.0
0.09850792352492899,0.6054540029932542,0.0
0.10335640989028294,0.5962179009649469,0.0
0.10829701331427954,0.5870307447934686,0.0
0.11332923974069309,0.5778934531867815,0.0
0.11845258595107488,0.5688069398664312,0.0
0.12366653961507268,0.5597721134761782,0.0
0.12897057934166567,0.5507898774911318,0.0
0.1343641747313008,0.5418611301274063,0.0
0.13984678642893422,0.5329867642522965,0.0
0.14541786617796437,0.5241676672949956,0.0
0.15107685687505934,0.5154047211578492,0.0
0.15682319262586497,0.5066988021281693,0.0
0.16265629880159516,0.4980507807906034,0.0
0.16857559209649264,0.4894615219400792,0.0
0.17458048058616138,0.4809318844953232,0.0
0.18067036378675583,0.47246272141297285,0.0
0.18684463271503127,0.46405487960227787,0.0
0.19310266994923952,0.4557091998404136,0.0
0.19944384969087303,0.44742651668840094,0.0
0.2058675378272411,0.4392076584076532,0.0
0.21237309199488374,0.4310534468771493,0.0
0.21895986164380488,0.4229646975112473,0.0
0.22562718810252902,0.414942219178143,0.0
0.23237440464396641,0.4069868141189843,0.0
0.23920083655208524,0.39909927786764776,0.0
0.24610580118938385,0.3912803991711854,0.0
0.2530886080651521,0.38353095991095165,0.0
0.26014855890452193,0.37585173502441394,0.0
0.26728494771829203,0.3682434924276624,0.0
0.27449706087352876,0.36070699293861574,0.0
0.28178417716492576,0.3532429902009432,0.0
0.28914556788692736,0.34585223060869785,0.0
0.29658049690659527,0.33853545323168066,0.0
0.30408822073722375,0.33129338974153155,0.0
0.3116679886126853,0.3241267643385648,0.0
0.31931904256251,0.31703629367934816,0.0
0.32704061748767743,0.3100226868050393,0.0
0.3348319412371309,0.30308664507048066,0.0
0.34269223468498733,0.29622886207406607,0.0
0.35062071180845256,0.28945002358838,0.0
0.3586165797664218,0.2827508074916215,0.0
0.3666790389787613,0.2761318836998189,0.0
0.374807283206269,0.2695939140998348,0.0
0.3830004996312959,0.26313755248318116,0.0
0.3912578689390276,0.2567634444806387,0.0
0.3995785653994133,0.25047222749769693,0.0
0.40796175694974135,0.244264530650811,0.0
0.4164066052778427,0.2381409747044927,0.0
0.4249122659059221,0.23210217200923355,0.0
0.4334778882750052,0.22614872644027006,0.0
0.442102615829992,0.2202812333371994,0.0
0.4507855861053145,0.2145002794444415,0.0
0.4595259308111812,0.20880644285256822,0.0
0.46832277592040605,0.20320029294049347,0.0
0.47717524175580706,0.19768239031853774,0.0
0.4860824430781785,0.1922532867723642,0.0
0.4950434891748108,0.18691352520780358,0.0
0.5040574839485626,0.18166363959656195,0.0
0.5131235260074667,0.17650415492282645,0.0
0.5222407087548728,0.17143558713076446,0.0
0.531408120480104,0.16645844307293134,0.0
0.5406248444496278,0.16157322045958478,0.0
0.5498899589987265,0.15678040780891622,0.0
0.5592025376236667,0.1520804843981961,0.0
0.5685616490743464,0.14747392021584893,0.0
0.5779663574474206,0.1429611759144538,0.0
0.5874157222798877,0.13854270276468095,0.0
0.5969087986431396,0.13421894261016298,0.0
0.6064446372374508,0.12999032782331232,0.0
0.6160222844869094,0.12585728126208318,0.0
0.6256407826347699,0.12182021622768857,0.0
0.6352991698392338,0.1178795364232671,0.0
0.6449964802696293,0.11403563591351529,0.0
0.6547317442029954,0.11028889908528072,0.0
0.6645039881210497,0.10663970060912453,0.0
0.6743122348075447,0.10308840540185304,0.0
0.6841555034459852,0.09963536859002764,0.0
0.6940328097177101,0.09628093547445171,0.0
0.7039431659003241,0.0930254414956414,0.0
0.713885580966466,0.08986921220028232,0.0
0.7238590606829154,0.08681256320867348,0.0
0.7338626077100114,0.08385580018316663,0.0
0.743895221701389,0.08099921879760053,0.0
0.7539558994040074,0.07824310470773321,0.0
0.7640436347584814,0.07558773352267711,0.0
0.7741574189996816,0.07303337077733785,0.0
0.7842962407576132,0.07058027190586103,0.0
0.7944590861585474,0.06822868221609002,0.0
0.8046449389264143,0.06597883686503381,0.0
0.814852780484425,0.06383096083535289,0.0
0.8250815900569312,0.06178526891285996,0.0
0.8353303447714978,0.05984196566504285,0.0
0.845598019761195,0.05800124542060692,0.0
0.85588358826708,0.05626329225004256,0.0
0.8661860217408746,0.05462827994721864,0.0
0.8765042899478146,0.05309637201200279,0.0
0.8868373610696791,0.05166772163391209,0.0
0.8971842018079667,0.05034247167679373,0.0
0.9075437774872266,0.049120754664539135,0.0
0.9179150521585223,0.04800269276783142,0.0
0.9282969887030301,0.04698839779192854,0.0
0.9386885489357472,0.04607797116548262,0.0
0.9490886937093098,0.045271503930397916,0.0
0.9594963830179085,0.04456907673272581,0.0
0.9699105761012834,0.043970759814600635,0.0
0.9803302315488056,0.043476613007215725,0.0
0.9907543074036134,0.04308668572483976,0.0
1.001181761266809,0.04280101695987648,0.0
1.0116115504016936,0.04261963527896406,0.0
1.0220426318380462,0.04254255882011915,0.0
1.0324739624764159,0.042569795290924084,0.0
1.0429044991924319,0.04270134196775399,0.0
1.0533331989411137,0.04293718569605076,0.0
1.0637590188611772,0.04327730289163845,0.0
1.0741809163793188,0.043721659543080715,0.0
1.0845978493144726,0.04427021121508279,0.0
1.095008775982024,0.04492290305293434,0.0
1.1054126552979826,0.04567966978799598,0.0
1.115808446883087,0.046540435744224284,0.0
1.1261951111668425,0.04750511484574149,0.0
1.1365716094914746,0.048573610625440855,0.0
1.1469369042157986,0.04974581623463514,0.0
1.1572899588189802,0.05102161445373987,0.0
1.1676297380041871,0.05240087770399704,0.0
1.1779552078021156,0.053883468060230255,0.0
1.1882653356743913,0.05546923726463948,0.0
1.1985590906168186,0.05715802674162607,0.0
1.2088354432624815,0.058949667613649614,0.0
1.2190933659846799,0.06084398071811581,0.0
1.229331832999688,0.06284077662529275,0.0
1.2395498204693374,0.0649398556572538,0.0
1.2497463066033958,0.06714100790784494,0.0
1.259920271761748,0.06944401326367555,0.0
1.2700706985563543,0.07184864142612901,0.0
1.2801965719529953,0.07435465193439295,0.0
1.2902968793727692,0.07696179418950488,0.0
1.3003706107933517,0.07966980747941221,0.0
1.310416758849994,0.08247842100504221,0.0
1.3204343189362628,0.08538735390738283,0.0
1.3304222893044977,0.08839631529556802,0.0
1.340379671165986,0.09150500427596675,0.0
1.3503054687908373,0.09471310998227112,0.0
1.360198689607562,0.09802031160658398,0.0
1.370058344302322,0.1014262784314991,0.0
1.3798834469178658,0.10493066986317234,0.0
1.389673014952117,0.10853313546538035,0.0
1.3994260694564316,0.11223331499456535,0.0
1.4091416351334862,0.11603083843585782,0.0
1.4188187404348107,0.11992532604007844,0.0
1.4284564176579368,0.1239163883617117,0.0
1.4380537030431753,0.12800362629785167,0.0
1.4476096368699845,0.13218663112811047,0.0
1.4571232635529454,0.13646498455549128,0.0
1.4665936317373187,0.14083825874821676,0.0
1.4760197943941762,0.14530601638251128,0.0
1.4854008089151076,0.14986781068633492,0.0
1.494735737206479,0.15452318548405897,0.0
1.5040236457832408,0.1592716752420833,0.0
1.5132636058622737,0.1641128051153885,0.0
1.5224546934552705,0.16904609099502188,0.0
1.531595989461131,0.17407103955650638,0.0
1.5406865797578735,0.17918714830917382,0.0
1.5497255552940419,0.18439390564641156,0.0
1.5587120121796156,0.18969079089682528,0.0
1.5676450517763953,0.19507727437630384,0.0
1.5765237807878658,0.20055281744098863,0.0
1.585347311348524,0.2061168725411351,0.0
1.5941147611126665,0.2117688832758704,0.0
1.6028252533426237,0.21750828444883097,0.0
1.611477916996432,0.2233345021246831,0.0
1.620071886814935,0.22924695368651304,0.0
1.6286063034083136,0.2352450478940924,0.0
1.6370803133420198,0.24132818494299868,0.0
1.6454930692221228,0.24749575652459677,0.0
1.6538437297800441,0.2537471458868671,0.0
1.6621314599566874,0.2600817278960835,0.0
1.670355430985941,0.26649886909932385,0.0
1.6785148204775555,0.2729979277878155,0.0
1.686608812499382,0.2795782540611057,0.0
1.6946365976589621,0.28623918989205,0.0
1.70259737318447,0.2929800691926162,0.0
1.7104903430049871,0.29980021788049205,0.0
1.7183147178301097,0.3066989539464925,0.0
1.7260697152288742,0.3136755875227588,0.0
1.7337545597080037,0.3207294209517477,0.0
1.7413684827894542,0.32785974885599467,0.0
1.7489107230872634,0.33506585820865153,0.0
1.7563805263836854,0.34234702840478703,0.0
1.7637771457046159,0.34970253133344986,0.0
1.7710998413942867,0.35713163145047644,0.0
1.7783478811892315,0.36463358585204697,0.0
1.7855205402915098,0.37220764434897136,0.0
1.7926171014411891,0.3798530495417123,0.0
1.7996368549880684,0.38756903689612177,0.0
1.8065790989626431,0.39535483481989475,0.0
1.8134431391462997,0.40320966473972597,0.0
1.8202282891407409,0.41113274117916954,0.0
1.826933870436621,0.4191232718371841,0.0
1.833559212481399,0.42718045766736346,0.0
1.8401036527463908,0.4353034929578372,0.0
1.8465665367930237,0.44349156541184653,0.0
1.8529472183382791,0.4517438562289692,0.0
1.8592450593193195,0.46005954018700024,0.0
1.8654594299572955,0.4684377857244746,0.0
1.8715897088203213,0.4768777550238187,0.0
1.8776352828856187,0.48537860409513667,0.0
1.8835955476008202,0.4939394828606055,0.0
1.889469906944421,0.5025595352394834,0.0
1.895257773485381,0.5112378992337142,0.0
1.9009585684418704,0.5199737070141311,0.0
1.9065717217391436,0.5287660850072363,0.0
1.912096672066549,0.5376141539825579,0.0
1.9175328669336575,0.5465170291405702,0.0
1.9228797627255125,0.5554738202011773,0.0
1.928136824756991,0.5644836314927371,0.0
1.9333035273262709,0.5735455620416292,0.0
1.9383793537673997,0.582658705662349,0.0
1.9433637965019641,0.5918221510481292,0.0
1.948256357089844,0.6010349818620677,0.0
1.9530565462790581,0.610296276828761,0.0
1.957763884054687,0.6196051098264286,0.0
1.9623778996868761,0.628960549979529,0.0
1.9668981317779075,0.6383616617518428,0.0
1.9713241283083391,0.6478075050400282,0.0
1.9756554466822054,0.6572971352676258,0.0
1.979891653771279,0.666829603479522,0.0
1.9840323259583807,0.6764039564368394,0.0
1.988077049179743,0.6860192367122604,0.0
1.9920254189664144,0.6956744827857714,0.0
1.9958770404847055,0.7053687291408093,0.0
1.999631528575675,0.7151010063608177,0.0
2.003288507793642,0.7248703412261852,0.0
2.006847612443733,0.7346757568115669,0.0
2.0103084866184484,0.7445162725835739,0.0
2.0136707842332546,0.7543909044988302,0.0
2.016934169061192,0.7642986651023731,0.0
2.020098314766498,0.7742385636263994,0.0
2.023162904937238,0.7842096060893384,0.0
2.026127633116949,0.7942107953952537,0.0
2.028992202835284,0.8042411314335491,0.0
2.031756327637658,0.8142996111789802,0.0
2.0344197311138936,0.8243852287919529,0.0
2.036982146925864,0.8344969757191111,0.0
2.039443318834122,0.8446338407941887,0.0
2.041803000723529,0.8547948103391265,0.0
2.0440609566278614,0.8649788682654356,0.0
2.0462169607534113,0.8751849961758109,0.0
2.0482707975015617,0.8854121734659666,0.0
2.05022226149035,0.8956593774266969,0.0
2.0520711575750035,0.9059255833461435,0.0
2.053817300867455,0.9162097646122704,0.0
2.055460516754829,0.9265108928155213,0.0
2.0570006409169075,0.9368279378516607,0.0
2.058437519342557,0.947159868024781,0.0
2.059771008345132,0.9575056501504755,0.0
2.0610009745768445,0.9678642496591531,0.0
2.0621272950420955,0.9782346306994951,0.0
2.063149857109777,0.9886157562420403,0.0
2.0640685585245353,0.9990065881828837,0.0
2.0648833074169937,1.0094060874474908,0.0
2.0655940223129416,1.019813214094602,0.0
2.0662006321414825,1.0302269274202251,0.0
2.0667030762421392,1.0406461860617047,0.0
2.067101304370919,1.0510699481018597,0.0
2.0673952767053425,1.0614971711731727,0.0
2.06758496384842,1.0719268125620267,0.0
2.067670346831596,1.0823578293129725,0.0
